episode,reward,length,epsilon,moving_avg_reward,moving_avg_length
254,90.0,99,0.08807773579276819,80.7,99.0
255,90.0,99,0.08730084934114159,80.7,99.0
256,150.0,99,0.08653169303886674,81.3,99.0
257,60.0,99,0.0857701899696724,81.0,99.0
258,60.0,99,0.08501626398261702,80.7,99.0
259,60.0,99,0.0842698396844737,80.7,99.0
260,60.0,99,0.08353084243219053,80.4,99.0
261,100.0,99,0.08279919832542652,80.8,99.0
262,60.0,99,0.08207483419916123,80.8,99.0
263,60.0,99,0.08135767761637844,80.5,99.0
264,60.0,99,0.08064765686082219,80.2,99.0
265,60.0,99,0.0799447009298253,80.2,99.0
266,60.0,99,0.0792487395272088,80.2,99.0
267,60.0,99,0.07855970305625253,79.6,99.0
268,60.0,99,0.07787752261273513,79.3,99.0
269,60.0,99,0.07720212997804382,79.0,99.0
270,150.0,99,0.07653345761235225,78.7,99.0
271,60.0,99,0.07587143864786668,78.3,99.0
272,150.0,99,0.07521600688213892,79.2,99.0
273,60.0,99,0.07456709677144624,79.2,99.0
274,60.0,99,0.07392464342423678,79.2,99.0
275,60.0,99,0.0732885825946405,79.2,99.0
276,60.0,99,0.07265885067604429,79.2,99.0
277,60.0,99,0.07203538469473161,79.2,99.0
278,60.0,99,0.0714181223035847,78.6,99.0
279,90.0,99,0.07080700177585013,78.9,99.0
280,120.0,99,0.07020196199896576,79.5,99.0
281,60.0,99,0.06960294246844981,79.5,99.0
282,60.0,99,0.06900988328184997,78.5,99.0
283,90.0,99,0.06842272513275337,78.2,99.0
284,60.0,99,0.06784140930485581,78.2,99.0
285,60.0,99,0.06726587766609007,77.9,99.0
286,60.0,99,0.06669607266281269,78.2,99.0
287,60.0,99,0.06613193731404843,77.6,99.0
288,60.0,99,0.06557341520579238,77.6,99.0
289,90.0,99,0.06502045048536823,77.3,99.0
290,60.0,99,0.06447298785584316,77.0,99.0
291,90.0,99,0.06393097257049796,76.7,99.0
292,60.0,99,0.06339435042735246,76.1,99.0
293,60.0,99,0.0628630677637451,76.1,99.0
294,60.0,99,0.06233707145096687,75.8,99.0
295,60.0,99,0.06181630888894806,75.5,99.0
296,60.0,99,0.061300728000998575,74.9,99.0
297,60.0,99,0.06079027722859992,74.9,99.0
298,60.0,99,0.060284905526249516,74.9,99.0
299,60.0,99,0.05978456235635595,74.9,99.0
300,60.0,99,0.05928919768418531,74.9,99.0
301,60.0,99,0.05879876197285753,74.6,99.0
302,60.0,99,0.058313206178392835,74.6,99.0
303,60.0,99,0.05783248174480709,74.0,99.0
304,60.0,99,0.057356540599256385,74.0,99.0
305,60.0,99,0.0568853351472295,74.0,99.0
306,120.0,99,0.0564188182677886,74.3,99.0
307,60.0,99,0.05595694330885694,73.7,99.0
308,120.0,99,0.05549966408255377,74.3,99.0
309,60.0,99,0.05504693486057535,74.3,99.0
310,60.0,99,0.05459871036962222,74.3,99.0
311,60.0,99,0.05415494578687179,73.7,99.0
312,90.0,99,0.05371559673549593,74.0,99.0
313,60.0,99,0.053280619280223436,74.0,99.0
314,100.0,99,0.05284996992294624,74.4,99.0
315,60.0,99,0.05242360559836978,74.4,99.0
316,60.0,99,0.052001483669706264,73.8,99.0
